order_id,order_created_date,gmv_initial,initial_gross_profit,final_gross_profit
67d216271ea8f08a0e820dbf,2025-03-11,236.29,23.63,23.63
67d2162d1ea8f08a0e820dcb,2025-02-25,324.97,32.5,32.5
67d21bfe73dfd12eb9ef1321,2025-03-10,614.81,61.48,61.48
67d21c2173dfd12eb9ef132f,2025-03-10,450.44,45.04,45.04
67d21f4973dfd12eb9ef1361,2025-03-10,485.16,48.52,48.52
67d220f41ea8f08a0e820e58,2025-03-10,203.22,20.32,20.32
67d222b973dfd12eb9ef1399,2025-03-11,484.56,48.46,48.46
67d224a01ea8f08a0e820e90,2025-03-08,527.32,52.73,52.73
67d226651ea8f08a0e820eb3,2025-03-11,103.47,10.35,10.35
67d2279b73dfd12eb9ef13e8,2025-03-07,2527.72,252.77,252.77
67d231e41ea8f08a0e820f3c,2025-02-26,1822.75,182.28,182.28
67d234fe1ea8f08a0e820f6a,2025-02-27,2391.06,239.11,239.11
67d3042d1ea8f08a0e821f19,2025-03-13,972.37,97.24,97.24
67d3364cb98e2bcdcee82126,2025-03-13,546.34,54.63,54.63
67d34315b98e2bcdcee8215d,2025-03-12,828.7,82.87,82.87
67d34338d5744f93b2e0f5f0,2025-03-12,1342.38,134.24,134.24
67d345a9b98e2bcdcee82178,2025-03-12,485.25,48.53,48.53
67d34750d5744f93b2e0f612,2025-03-13,1718.87,171.89,171.89
67d34846b98e2bcdcee82193,2025-03-12,304.62,30.46,30.46
67d35c6eb98e2bcdcee821db,2025-03-18,34547.96,-679.2,-679.2
67d4082ed5744f93b2e0f986,2025-03-13,4992.05,499.21,499.21
67d41795fcdc826751774927,2025-03-13,508.9,50.89,50.89
67d417a8fcdc826751774933,2025-03-13,561.49,56.15,56.15
67d42e31214a12ded34b34ca,2025-03-13,118.09,11.81,11.81
67d42efdfcdc8267517749e2,2025-03-19,19055.34,763.0,763.0
67d441dbfcdc826751774ac3,2025-03-14,5609.31,560.93,560.93
67d4486efcdc826751774aef,2025-03-14,1377.76,137.78,137.78
67d449d5fcdc826751774afe,2025-03-14,1398.35,139.84,139.84
67d44b57214a12ded34b35c2,2025-03-13,507.94,50.79,50.79
67d44bd8214a12ded34b35cf,2025-03-13,436.3,43.63,43.63
67d457f3c954fc23e3d8b407,2025-03-13,938.06,93.81,93.81
67d45be0c954fc23e3d8b424,2025-03-13,890.25,89.03,89.03
67d46ea6c954fc23e3d8b452,2025-03-13,1416.69,141.67,141.67
67d4813dc954fc23e3d8b4b0,2025-03-14,1594.18,159.42,159.42
67d48290c954fc23e3d8b4d4,2025-03-14,4743.65,474.37,474.37
67d48368c954fc23e3d8b529,2025-03-14,316.23,31.62,31.62
67d4849ac954fc23e3d8b540,2025-03-14,2372.35,237.24,237.24
67d48cc1214a12ded34b36fe,2025-03-14,141.74,14.17,14.17
67d4b3e5214a12ded34b372e,2025-02-21,1315.02,131.5,131.5
67d4ca98c954fc23e3d8b602,2025-03-11,1289.29,128.93,128.93
67d82589c954fc23e3d8bc56,2025-03-10,1552.04,155.2,155.2
67d896e036ffb80c388f62a9,2025-03-17,1780.76,178.08,178.08
67d89876e3d32bddca943081,2025-03-17,171.25,17.13,17.13
67d899de36ffb80c388f62c4,2025-03-17,1148.43,114.84,114.84
67d89c55e3d32bddca943096,2025-02-26,1321.92,132.19,132.19
67d89e28e3d32bddca9430a5,2025-03-17,1130.57,113.06,113.06
67d89ef6e3d32bddca9430b5,2025-03-14,445.45,44.55,44.55
67d8d7b536ffb80c388f6327,2025-03-14,408.57,40.86,40.86
67d8e863e3d32bddca94311a,2025-03-14,478.8,47.88,47.88
67d8f293e3d32bddca943137,2025-03-17,395.56,39.56,39.56
67d95497e3d32bddca943509,2025-03-17,818.87,81.89,81.89
67d99100d269d8d9a2354118,2025-03-18,208.6,20.86,20.86
67d9afd3e0689a2e6e96193b,2025-03-20,33946.67,-1344.23,-1344.23
67d9e5b9e0689a2e6e9619e3,2025-03-17,1505.77,150.58,150.58
67d9f120f003ccfe31773b4e,2025-03-17,668.9,66.89,66.89
67d9f88ce0689a2e6e961a04,2025-03-17,2116.29,211.63,211.63
67d9fffce0689a2e6e961a25,2025-03-17,513.04,51.3,51.3
67da0397e0689a2e6e961a3e,2025-03-17,1709.74,170.97,170.97
67da08eae0689a2e6e961a78,2025-03-18,913.69,91.37,91.37
67da0b40e0689a2e6e961a92,2025-03-13,117.62,11.76,11.76
67da7854e0689a2e6e961b96,2025-03-17,553.57,55.36,55.36
67daabcdf003ccfe31773ed2,2025-03-19,1143.96,0.0,0.0
67daba07e0689a2e6e961e23,2025-03-17,1332.29,133.23,133.23
67dabd66f003ccfe31773f62,2025-03-18,1113.34,111.33,111.33
67dabea5e0689a2e6e961e59,2025-03-18,680.83,68.08,68.08
67dabf90e0689a2e6e961e68,2025-03-18,357.12,35.71,35.71
67db0eb9f003ccfe317740c5,2025-03-14,1925.07,192.51,192.51
67db1cd7f003ccfe31774111,2025-03-19,456.1,45.61,45.61
67db1e3cf003ccfe31774126,2025-03-19,2723.46,272.35,272.35
67db21a3f003ccfe3177414b,2025-03-19,466.13,46.61,46.61
67db21a5e0689a2e6e961ffd,2025-03-19,384.08,38.41,38.41
67db4f5af003ccfe317741bd,2025-02-25,750.65,75.07,75.07
67db4f7bf003ccfe317741cb,2025-03-19,2521.57,252.16,252.16
67db5102f003ccfe317741e9,2025-03-19,1878.68,187.87,187.87
67db5508e0689a2e6e96205f,2025-03-19,2977.09,297.71,297.71
67db59e4f003ccfe31774215,2025-03-19,305.94,30.59,30.59
67db5cb7e0689a2e6e962085,2025-03-19,889.96,89.0,89.0
67db5f8fe0689a2e6e9620b1,2025-03-19,2159.05,215.9,215.9
67dbf655e0689a2e6e96e7c8,2025-03-20,24250.74,1356.5,1356.5
67dc1130e0689a2e6e96e8ce,2025-03-19,1412.56,141.26,141.26
67dc1709f003ccfe31774707,2025-03-19,1258.09,125.81,125.81
67dc1b61e0689a2e6e96e91d,2025-03-19,439.32,43.93,43.93
67dc1e96f003ccfe31774747,2025-03-19,721.64,72.16,72.16
67dc20a9e0689a2e6e96e957,2025-03-19,669.2,66.92,66.92
67dc24dbe0689a2e6e96e971,2025-03-19,630.09,63.01,63.01
67dc3b00e0689a2e6e96e9cf,2025-03-19,651.47,65.15,65.15
67dc576f3b6185b8cd53e401,2025-03-28,19203.7,180.0,180.0
67dc597f3b6185b8cd53e425,2025-03-20,245.67,24.57,24.57
67dc5bc73b6185b8cd53e435,2025-03-19,577.87,57.79,57.79
67dc6b91f8e513f1706dc1e6,2025-03-20,1175.41,117.54,117.54
67dc6d1f3b6185b8cd53e49c,2025-03-20,1028.41,102.84,102.84
67dc6e583b6185b8cd53e4ac,2025-03-20,754.65,75.47,75.47
67dc7071f8e513f1706dc203,2025-03-20,1276.14,127.61,127.61
67dc71f9f8e513f1706dc216,2025-03-20,392.21,39.22,39.22
67dc73363b6185b8cd53e4cb,2025-03-20,1020.39,102.04,102.04
67dc7473f8e513f1706dc22f,2025-03-20,615.26,61.53,61.53
67dc76adf8e513f1706dc23f,2025-03-20,535.41,53.54,53.54
67dc77eef8e513f1706dc24f,2025-03-20,649.73,64.97,64.97
67dc797b3b6185b8cd53e4f3,2025-03-20,1080.49,108.05,108.05
67dc7aeef8e513f1706dc266,2025-03-20,872.2,87.22,87.22
67dc7c4f3b6185b8cd53e511,2025-03-20,1089.22,108.92,108.92
67dc7d143b6185b8cd53e522,2025-03-20,836.59,83.66,83.66
67dc80533b6185b8cd53e535,2025-03-19,2549.45,254.95,254.95
67dcc9c03b6185b8cd53e592,2025-03-20,430.56,43.06,43.06
67dccbd13b6185b8cd53e5ae,2025-03-20,3988.81,398.88,398.88
67dcce203b6185b8cd53e5c9,2025-03-20,281.32,28.13,28.13
67dd45143b6185b8cd53e871,2025-03-13,561.86,56.19,56.19
67dd98ac3970bba68b089b07,2025-03-21,645.09,64.51,64.51
67dd9e253970bba68b089b36,2025-03-21,515.35,51.54,51.54
67dda2c42e11c8c002cdadc6,2025-03-21,1328.44,132.84,132.84
67dda4ed2e11c8c002cdadd9,2025-03-21,916.3,91.63,91.63
67ddbbcf3970bba68b089bac,2025-03-21,2403.27,240.33,240.33
67ddbd0535cd58dea8f8f24a,2025-03-21,426.22,42.62,42.62
67ddbe3635cd58dea8f8f257,2025-03-21,977.07,97.71,97.71
67ddc00535cd58dea8f8f265,2025-03-21,289.36,28.94,28.94
67ddc8133970bba68b089bd7,2025-03-20,4051.16,405.12,405.12
67ddde133970bba68b089c28,2025-03-21,5341.25,534.13,534.13
67ddee0f3970bba68b089c50,2025-03-14,3341.15,334.12,334.12
67de009f35cd58dea8f8f2d2,2025-03-14,858.08,85.81,85.81
67de03fb35cd58dea8f8f2e0,2025-03-21,591.48,59.15,59.15
67de09d735cd58dea8f8f2f0,2025-03-17,759.36,75.94,75.94
67de19583970bba68b089c8f,2025-03-20,778.55,77.86,77.86
67de210335cd58dea8f8f306,2025-03-19,337.63,33.76,33.76
67de34423970bba68b089cb3,2025-03-17,1171.88,117.19,117.19
67de363e35cd58dea8f8f323,2025-03-17,453.65,45.37,45.37
67deee463970bba68b089cfd,2025-03-19,236.85,23.69,23.69
67e13badc9907af4761bb050,2025-03-20,1939.35,0.0,0.0
67e15a04c9907af4761bb17b,2025-03-21,1312.64,131.26,131.26
67e15c94c9907af4761bb1c0,2025-03-21,505.53,,
67e19cc6755dbc416c788b35,2025-03-24,1815.21,,
67e19e60e71b732c4823f51e,2025-03-24,880.11,88.01,88.01
67e19f39755dbc416c788b4a,2025-03-24,810.15,,
67e1b9072f6685e45715400b,2025-03-20,4088.12,0.0,0.0
67e1b9b77088473fd78a4859,2025-03-21,1164.35,116.43,116.43
67e1bbba7088473fd78a487b,2025-03-21,465.57,46.56,46.56
67e1bea57088473fd78a48ad,2025-03-24,2482.69,248.27,248.27
67e1c02d7088473fd78a48d5,2025-03-24,882.05,,
67e1c1362f6685e457154051,2025-03-21,1399.58,,
67e1c2a62f6685e457154065,2025-03-24,985.02,98.5,98.5
67e1e1067088473fd78a4917,2025-03-24,534.4,,
67e1e4d17088473fd78a4928,2025-03-21,173.77,0.0,0.0
67e1e7997088473fd78a493b,2025-03-24,161.72,16.17,16.17
67e1e97c7e794201f629f813,2025-03-24,397.74,39.77,39.77
67e2bd501a0c339cd3957581,2025-03-27,19063.73,-822.0,-822.0
67e2f11af8bcf0be5a9540df,2025-03-25,1177.39,117.74,117.74
67e2f648f8bcf0be5a954114,2025-03-25,460.34,46.03,46.03
67e2f7faf8bcf0be5a95412b,2025-03-24,1417.44,141.74,141.74
67e2fcd81a0c339cd395768b,2025-03-25,580.68,58.07,58.07
67e2ff1b1a0c339cd39576ac,2025-03-25,488.64,48.86,48.86
67e302341a0c339cd39576c3,2025-03-25,265.75,26.58,26.58
67e304571a0c339cd39576d7,2025-03-25,985.56,98.56,98.56
67e30f928ba0d53279ab5a16,2025-03-28,11750.99,-193.85,-193.85
67e33b8d8ba0d53279ab5a5d,2025-03-25,612.01,,
67e3f2c67a02c3ca65c796cc,2025-03-25,228.09,22.81,22.81
67e4052b7a02c3ca65c79756,2025-03-25,417.99,41.8,41.8
67e40c7e28d1a6a4fe3449b5,2025-03-27,16279.8,587.16,587.16
67e4343828d1a6a4fe344a1b,2025-03-25,401.76,,
67e437647a02c3ca65c797f0,2025-03-25,433.93,43.39,43.39
67e438e928d1a6a4fe344a3c,2025-03-25,368.28,36.83,36.83
67e445f297a7e37089738cda,2025-03-26,427.69,42.77,42.77
67e44d9097a7e37089738d04,2025-03-26,7101.92,710.19,710.19
67e475cc2b3df5470d8dd089,2025-03-26,990.45,99.05,99.05
67e475de2b3df5470d8dd095,2025-03-26,900.47,90.05,90.05
67e475fa97a7e37089738da6,2025-03-26,585.2,58.52,58.52
67e4826f97a7e37089738dc5,2025-03-26,1999.68,199.97,199.97
67e483a02b3df5470d8dd0b9,2025-03-26,2726.55,272.66,272.66
67e484792b3df5470d8dd0ca,2025-03-25,179.52,17.95,17.95
67e484e22b3df5470d8dd0d8,2025-03-26,3845.54,384.55,384.55
67e486f797a7e37089738de4,2025-03-26,1833.03,183.3,183.3
67e48c782b3df5470d8dd108,2025-03-26,1277.92,127.79,127.79
67e58e765bc9a00bd7e3013c,2025-03-26,255.29,25.53,25.53
67e5906040b241cc8f0f467a,2025-03-27,3847.64,384.76,384.76
67e591e240b241cc8f0f4695,2025-03-26,238.73,23.87,23.87
67e5aa005bc9a00bd7e3017b,2025-04-01,25143.61,-134.4,-134.4
67e5b0c35bc9a00bd7e301ad,2025-03-27,170.67,17.07,17.07
67e5b3ed5bc9a00bd7e301ca,2025-03-27,5811.46,581.15,581.15
67e5b4015bc9a00bd7e301d6,2025-03-27,6436.22,643.62,643.62
67e5b5d25bc9a00bd7e301f8,2025-03-27,388.16,38.82,38.82
67e5b7d440b241cc8f0f46f0,2025-03-27,456.13,45.61,45.61
67e5e5865bc9a00bd7e3022e,2025-03-26,1202.93,120.29,120.29
67e5e8935bc9a00bd7e3023c,2025-03-10,428.44,42.84,42.84
67e5e90740b241cc8f0f4714,2025-03-10,136.35,13.64,13.64
67e5eef440b241cc8f0f4725,2025-03-26,1468.09,146.81,146.81
67e692ba40b241cc8f0f4ac6,2025-03-18,104.47,10.45,10.45
67e69a2140b241cc8f0f4af3,2025-03-27,337.84,33.78,33.78
67e6af3100105039b0564a72,2025-03-27,109.36,10.94,10.94
67e6c3ab72ade08a6c336ed1,2025-03-28,472.9,47.29,47.29
67e6cffa72ade08a6c336ef5,2025-03-27,801.67,80.17,80.17
67e6d1ef754dfd10c7760134,2025-03-28,308.56,30.86,30.86
67e6edbc2a0ade56f21e58c4,2025-03-28,186.23,18.62,18.62
67e6fcd0090cb22f1c23b0dd,2025-03-28,4087.06,408.71,408.71
67e70193090cb22f1c23b0ff,2025-03-28,7474.7,747.47,747.47
67e70251090cb22f1c23b119,2025-03-28,5023.49,502.35,502.35
67e702ba50c57b09968b4e3f,2025-03-27,794.04,79.4,79.4
67e704a5090cb22f1c23b13e,2025-03-28,1516.87,151.69,151.69
67e705a3090cb22f1c23b14f,2025-03-28,774.87,77.49,77.49
67e708a550c57b09968b4e86,2025-03-28,5978.82,597.88,597.88
67e708f3090cb22f1c23b18e,2025-03-28,518.79,51.88,51.88
67e70a9550c57b09968b4e97,2025-03-28,874.94,87.49,87.49
67e7291750c57b09968b4ebb,2025-03-28,438.25,43.82,43.82
67ea14ff090cb22f1c23b359,2025-03-28,1727.37,172.74,172.74
67ea67d2513f8ef6f19d808f,2025-03-29,311.5,31.15,31.15
67ea6e78848b5622c8c7414b,2025-03-28,882.8,88.28,88.28
67ea8b654b250652c85e7cc0,2025-03-30,7731.02,773.1,773.1
67ea90eac8065bd219534829,2025-03-28,183.23,18.32,18.32
67eac09d5a014b6e33720e7d,2025-03-26,326.43,32.64,32.64
67eac0e0796aac7b439ae7e5,2025-03-30,982.49,98.25,98.25
67eac348796aac7b439ae7f9,2025-03-26,399.24,39.92,39.92
67eac484796aac7b439ae805,2025-03-28,197.74,19.77,19.77
67eac6135a014b6e33720e96,2025-03-24,295.62,29.56,29.56
67eacaee5a014b6e33720ead,2025-03-31,401.1,40.11,40.11
67eaf0295bcfb75c3737fc5b,2025-03-31,1682.58,168.26,168.26
67eaf1ca39ebd1d263495cd2,2025-03-30,1996.32,199.63,199.63
67eaf69d5bcfb75c3737fc77,2025-03-17,1420.14,142.01,142.01
67eaf7115bcfb75c3737fc85,2025-03-22,4598.23,459.82,459.82
67eb056b39ebd1d263495d17,2025-03-31,434.84,43.48,43.48
67eb0d4b39ebd1d263495d2e,2025-03-31,269.6,26.96,26.96
67eb11bd5bcfb75c3737fcdb,2025-03-31,263.58,26.36,26.36
67eb16d339ebd1d263495d4e,2025-03-31,136.01,13.6,13.6
67eb1b425bcfb75c3737fcfa,2025-03-31,1011.85,101.19,101.19
67eb1c445bcfb75c3737fd06,2025-03-31,842.48,84.25,84.25
67eb26c739ebd1d263495d60,2025-03-31,2718.08,271.81,271.81
67eb27b539ebd1d263495d6d,2025-03-31,593.83,59.38,59.38
67eb287139ebd1d263495d7f,2025-03-31,1131.58,113.16,113.16
67eb468939ebd1d263495daf,2025-03-31,565.7,56.57,56.57
67eb47b95bcfb75c3737fd41,2025-03-31,312.54,31.25,31.25
67ec1edfb55352d20f5960c4,2025-03-31,404.2,40.42,40.42
67ec29617f496482d1c8c4b4,2025-04-26,720.21,72.02,72.02
67ec2aa8b55352d20f5960fb,2025-04-01,567.6,56.76,56.76
67ec2c79b55352d20f59610f,2025-04-01,407.67,40.77,40.77
67ec2e11b55352d20f596123,2025-04-26,493.38,49.34,49.34
67ec2fd7b55352d20f59613a,2025-04-26,606.62,60.66,60.66
67ec342b7f496482d1c8c4fc,2025-04-01,751.57,75.16,75.16
67ec5693b55352d20f59619f,2025-04-26,614.63,61.46,61.46
67ec6126b55352d20f5961bf,2025-04-01,624.21,62.42,62.42
67ec61297f496482d1c8c550,2025-04-01,479.51,47.95,47.95
67ec612bb55352d20f5961cb,2025-04-01,541.67,54.17,54.17
67ed5a8070f9995e6f9005a7,2025-04-26,311.46,31.15,31.15
67ed9e56786f5bca82dd0909,2025-04-02,141.91,14.19,14.19
67ed9fc4cbcb799c223ab18b,2025-04-02,437.72,43.77,43.77
67eda22a786f5bca82dd0923,2025-04-02,205.89,20.59,20.59
67ee972a872696d152701d69,2025-04-04,52749.99,-1512.0,-1512.0
67eeeb425687cab15b2c0354,2025-04-01,133.16,13.32,13.32
67ef035f5a9c3ef765cb316b,2025-04-03,3369.69,336.97,336.97
67ef04b409cb566dcc135376,2025-04-02,360.16,36.02,36.02
67efad4a6d54924bca937606,2025-04-02,557.19,55.72,55.72
67efb46be65a8de26d81c1c2,2025-03-31,588.73,-90.01,-90.01
67efb9f6e65a8de26d81c340,2025-04-03,405.26,40.53,40.53
67f041914cd4c9c1e3af160a,2025-04-04,2828.68,282.87,282.87
67f045501dc7dc786ce7f226,2025-04-04,9566.9,956.69,956.69
67f04709d45c1cdd24d7fe29,2025-02-19,118.82,11.88,11.88
67f04c3bd45c1cdd24d7fe43,2025-03-27,1167.38,-205.86,-205.86
67f04e94d45c1cdd24d7fe65,2025-04-04,4422.49,442.25,442.25
67f04fd7d45c1cdd24d7fe88,2025-04-03,601.43,60.14,60.14
67f05005d45c1cdd24d7fe94,2025-04-03,360.9,36.09,36.09
67f0588a4cd4c9c1e3af166b,2025-04-02,1880.66,188.07,188.07
67f05d0ee1c610afa0ca8737,2025-04-04,181.89,18.19,18.19
67f3de896a2568f765f2b2a9,2025-04-08,9652.92,830.0,830.0
67f41bbde052e333eb76836d,2025-04-03,118.52,11.85,11.85
67f4333923b8adf3e6545dc1,2025-04-07,316.4,31.64,31.64
67f433ac23b8adf3e6545dce,2025-04-26,188.15,18.82,18.82
67f441f723b8adf3e6545e0a,2025-04-07,338.54,33.85,33.85
67f443ba23b8adf3e6545e1e,2025-04-04,541.39,54.14,54.14
67f45d99c1cf70fb7fde002f,2025-04-07,3003.88,300.39,300.39
67f512a0f1d64fc18ad6640e,2025-04-04,142.11,14.21,14.21
67f5676e9b85b2d8c1b11646,2025-04-04,1222.95,122.29,122.29
67f5788c220f49486e1e6ebd,2025-03-31,458.6,45.86,45.86
67f57eb9220f49486e1e6ede,2025-04-08,1961.11,196.11,196.11
67f58128f2cb35a0632d5592,2025-04-08,271.23,27.12,27.12
67f583d3f2cb35a0632d55a9,2025-04-08,302.08,30.21,30.21
67f58615220f49486e1e6f03,2025-04-08,686.97,68.7,68.7
67f5f73bd2462d7f0124dce4,2025-04-08,1012.2,101.22,101.22
67f5f8e136fc1e135b9c3df6,2025-04-07,2949.48,294.95,294.95
67f5fa3436fc1e135b9c3e06,2025-04-07,211.98,21.2,21.2
67f5fd2336fc1e135b9c3e13,2025-04-07,1174.65,117.47,117.47
67f6b12b988373ed4a6bd11b,2025-04-09,11412.84,602.8,602.8
67f6d87940cb1bbde55ce370,2025-04-09,5041.44,504.14,504.14
67f6da0940cb1bbde55ce39c,2025-04-08,1257.37,125.74,125.74
67f6da6a40cb1bbde55ce3ad,2025-04-04,679.05,67.9,67.9
67f6dad140cb1bbde55ce3bb,2025-04-08,1129.45,112.94,112.94
67f6dcc0136841bb988b4c69,2025-04-09,137.86,13.79,13.79
67f6dd40b2927d54688338a3,2025-04-09,174.49,17.45,17.45
67f6de25136841bb988b4c80,2025-04-08,6840.82,684.08,684.08
67f6df313fbbd74f1ad61f03,2025-04-08,1425.4,142.54,142.54
67f6e0e3136841bb988b4ca6,2025-04-08,403.07,40.31,40.31
67f6e174136841bb988b4cba,2025-04-08,508.69,50.87,50.87
67f6e8283fbbd74f1ad61f53,2025-04-08,282.21,28.22,28.22
67f6e9c4136841bb988b4cf8,2025-04-08,385.19,38.52,38.52
67f6fee6136841bb988b4d15,2025-04-09,1148.56,114.86,114.86
67f7045de462095a8dbc580a,2025-04-26,143.87,14.39,14.39
67f724bd136841bb988b4d4e,2025-04-09,937.12,93.71,93.71
67f7292cd84e430001ef8d27,2025-04-09,428.08,42.81,42.81
67f72a96136841bb988b4d6f,2025-04-08,352.46,35.25,35.25
67f81abd5c8a6eb018c032b3,2025-04-17,30617.5,52.0,52.0
67f81cad0d3fd17b933e5c27,2025-04-07,492.12,49.21,49.21
67f956af55cf71b093ef857e,2025-05-26,21501.69,-1596.34,-1596.34
67f97212ff99b460ab8f3cc3,2025-04-11,639.0,63.9,63.9
67f9dbd321355654845e9438,2025-04-11,324.1,32.41,32.41
67f9e26d17ff257b1adf332f,2025-04-10,512.29,51.23,51.23
67fd77f052389fcd198f74d0,2025-04-11,804.86,80.49,80.49
67fe40afd1defb34e11a0a90,2025-03-31,1025.69,102.57,102.57
67fe437b01e59d2135d04c88,2025-04-10,578.77,57.88,57.88
67fe440601e59d2135d04c95,2025-04-10,308.39,30.84,30.84
67fe443101e59d2135d04ca2,2025-04-10,925.81,92.58,92.58
67fe49a66de178b432f8eab6,2025-04-09,171.83,17.18,17.18
67fe4a0a748ef3d51699c280,2025-04-10,415.01,41.5,41.5
67fe4a57413ef3a583640516,2025-04-10,256.25,25.63,25.63
67fe4a8c3d7379769acc6427,2025-04-10,229.85,22.98,22.98
67fe4ac1413ef3a583640526,2025-04-10,221.78,22.18,22.18
67fe4afb3d7379769acc6436,2025-04-10,717.47,71.75,71.75
67fe66e03d7379769acc65b2,2025-04-10,256.84,25.68,25.68
67ff5cbeb2445f6529370786,2025-04-11,211.34,21.13,21.13
67fff7c640ae85e1db4f8844,2025-04-10,438.83,43.88,43.88
6800f0551ca51c659c4558d1,2025-04-10,128.55,12.86,12.86
6800f0bd52fec10d12011cc6,2025-04-09,271.96,27.2,27.2
680110f3dc14a48ea53a2a60,2025-04-10,525.0,52.5,52.5
68014a816ee5b4d30083a6a7,2025-04-16,241.37,24.14,24.14
680175d395195af36dcaade0,2025-04-17,1010.31,101.03,101.03
68022185bc59189378b6d45c,2025-04-16,462.54,46.25,46.25
6802295b3893af0ee2208773,2025-04-14,5127.33,512.73,512.73
68022baae68e18d5593daa01,2025-04-14,1805.43,180.54,180.54
68022d08368397a2391d408c,2025-04-17,195.28,19.53,19.53
6802304198c77752cfab6c8e,2025-04-15,1149.14,114.91,114.91
68023d88d69d32a5448493f7,2025-04-15,1003.02,100.3,100.3
68023e18d69d32a54484eb30,2025-04-15,638.14,63.81,63.81
68024258bff0d9d96c4c8568,2025-04-15,684.54,68.45,68.45
680242f0f18d2b8e7c6ff5fc,2025-04-16,820.03,82.0,82.0
6806666735189b19986643a3,2025-04-10,1585.81,158.58,158.58
680666a735189b19986643b0,2025-04-15,488.51,48.85,48.85
680666ec2be2f70335bc4748,2025-04-15,606.76,60.68,60.68
6806671a2be2f70335bc4754,2025-04-15,877.99,87.8,87.8
680667482be2f70335bc4761,2025-04-16,509.28,50.93,50.93
680667ac35189b19986643c0,2025-04-10,507.9,50.79,50.79
6806d24f0490951e6ada26d5,2025-04-08,829.03,82.9,82.9
6806d2a9d7e3d70238f84911,2025-04-10,259.63,25.96,25.96
6806d2c70490951e6ada26e3,2025-04-11,505.65,50.56,50.56
6806d2e40490951e6ada26f0,2025-04-15,1701.53,170.15,170.15
6806dc230490951e6ada270c,2025-04-11,691.64,69.16,69.16
6806dc770490951e6ada2718,2025-04-09,875.0,87.5,87.5
6806dce60490951e6ada2724,2025-04-10,512.84,51.28,51.28
6807b595f8ed3cbaf5085f02,2025-04-16,5122.49,512.25,512.25
6807d410dd735a7b827dcb63,2025-04-22,140.56,14.06,14.06
680829022d13ae5f85682974,2025-04-17,2560.48,256.05,256.05
6808ce5a5ec4efc9e2cd516b,2025-04-17,2222.83,222.28,222.28
6808ced05ec4efc9e2cd650d,2025-04-17,474.7,47.47,47.47
6808cf42c2e90bcddf0f444e,2025-04-17,4608.55,460.85,460.85
6808cfc4913458eb37c62812,2025-04-17,166.15,16.62,16.62
6808d0e0fcac5bae0a10c346,2025-04-22,1625.27,162.53,162.53
6808d94ea00ec74c7e229d63,2025-04-17,521.98,52.2,52.2
6808e95a78d1c4960fba3d71,2025-04-11,296.42,29.64,29.64
6808f12378d1c4960fba3da4,2025-04-23,647.23,64.72,64.72
68090af8f094d7695192bdbb,2025-04-10,706.34,70.63,70.63
68099992de9b9452ddda8a39,2025-04-23,600.34,60.03,60.03
680a165e803b2a84033eb92e,2025-04-17,6464.96,646.5,646.5
680a18746f7ce2adacadd976,2025-04-14,8502.89,850.29,850.29
680a29b3409b3532064ace45,2025-04-22,613.92,61.39,61.39
680a2af3bd540cddbe2bdd90,2025-04-22,4983.19,498.32,498.32
680a338f9edd16b3e2289533,2025-04-15,222.07,22.21,22.21
680a53cf4fed0e25e9ec9a78,2025-04-25,37208.37,2765.2,2765.2
680a7cd6ef32b81255276f51,2025-04-10,382.72,38.27,38.27
680a7d194d1e554430ed60b3,2025-04-11,3416.72,341.67,341.67
680b3fb429ef6c2a23417e4c,2025-04-23,7398.13,739.81,739.81
680b4954f7d8710296245ec9,2025-04-23,726.24,72.62,72.62
680b4b1aa81a4b0da6ea3f7e,2025-04-11,631.44,63.14,63.14
680b7732ef32b58a7d3e6e8f,2025-04-14,6277.9,627.79,627.79
680b97be15cae29eeab8d363,2025-04-09,327.36,32.74,32.74
680b989ec16758037ab113c2,2025-04-14,402.96,40.3,40.3
680b9b40c16758037ab113e8,2025-04-17,652.23,65.22,65.22
680b9b6fc16758037ab113f4,2025-04-10,322.92,32.29,32.29
680b9b86c16758037ab11400,2025-04-17,884.05,88.41,88.41
680b9bb1c16758037ab1140e,2025-04-15,2047.25,204.72,204.72
680bd037181e191aa27c8c2e,2025-04-25,1846.59,184.66,184.66
680bd18da38a8e90ba844478,2025-04-25,638.81,63.88,63.88
680f66873f5d4a388e492232,2025-04-25,369.88,36.99,36.99
680f6bda7366e672eec5ddc4,2025-04-23,1855.35,185.53,185.53
680f6c707366e672eec5fc70,2025-04-24,167.3,16.73,16.73
680f6d22b38fac4193897d59,2025-04-24,313.84,31.38,31.38
680f70977796d34196bb790a,2025-04-17,8483.02,848.3,848.3
680f70d77366e672eec6f097,2025-04-17,267.15,26.71,26.71
680f71c50af5922a5fe3b135,2025-05-14,30264.96,-598.37,-598.37
680fc67dbc4c314851dda4f5,2025-04-28,4101.59,410.16,410.16
680fc8e8d1c9fa0916757c9d,2025-04-25,566.35,56.64,56.64
680fdc800f74d439fd5ae20a,2025-04-28,1172.15,117.22,117.22
6810f578e08f85109bf597c4,2025-04-28,11271.43,690.0,690.0
68112012349cb2d9e22fc4b2,2025-04-30,27042.43,1577.0,1577.0
681139d715d2d27142c0d4ea,2025-04-27,148.56,14.86,14.86
681139d915d2d27142c0d4f6,2025-04-27,233.09,23.31,23.31
